transaction_id,customer_id,amount,country,channel,timestamp,is_fraud
6a79fde2-977,C00401,40.28,US,mobile,2025-10-25 18:55:44.518492,0
94be8a7a-104,C00791,8.76,BR,mobile,2025-10-29 14:50:49.518492,0
f3e7aca1-aab,C01564,15.73,ZA,web,2025-10-24 19:43:03.518492,0
a2586cce-d71,C00037,29.07,BR,pos,2025-10-27 18:11:13.518492,0
5a7d34c2-bec,C00291,26.28,ZA,web,2025-10-25 07:37:43.518492,0
fe556aae-ff9,C00032,70.05,BR,mobile,2025-10-25 12:59:02.518492,0
7f5fbc05-2cc,C01576,13.93,ZA,web,2025-10-26 13:42:45.518492,0
967daf90-095,C00209,10.82,GB,mobile,2025-10-28 06:45:53.518492,0
5d578be6-ccd,C00896,27.71,US,mobile,2025-10-25 16:07:32.518492,0
865ea0a3-d9f,C00753,9.51,DE,pos,2025-10-27 07:38:20.518492,0
8b249be1-e9e,C01993,44.94,FR,pos,2025-10-29 07:37:07.518492,0
8d4ebf4b-79a,C01587,5.9,US,web,2025-10-28 15:02:47.518492,0
d452a048-7a4,C01957,11.48,RU,pos,2025-10-25 15:18:05.518492,0
fe3d5f87-c65,C00691,4.38,CN,pos,2025-10-26 17:13:37.518492,0
393a1645-767,C01426,3.63,US,mobile,2025-10-29 12:29:31.518492,0
49c153ef-e68,C00486,14.58,DE,mobile,2025-10-26 13:07:34.518492,0
679cbcf6-0f4,C01745,8.72,FR,mobile,2025-10-26 23:00:14.518492,0
c7c1ef6f-7d8,C00206,77.6,DE,web,2025-10-25 04:37:05.518492,0
96425eae-835,C01620,14.34,BR,web,2025-10-25 14:40:54.518492,0
0895d59b-398,C00992,6.9,ZA,web,2025-10-25 06:40:19.518492,0
97926739-3c8,C01378,17.57,IN,web,2025-10-27 06:10:36.518492,0
c1e54d4f-8a9,C01892,4.91,US,pos,2025-10-25 23:21:59.518492,0
d41f8a60-ffc,C01501,22.34,IN,web,2025-10-29 03:30:51.518492,0
b962bce0-541,C01653,160.58,FR,mobile,2025-10-26 19:02:43.518492,0
d00be8b3-ad6,C00527,12.52,BR,web,2025-10-24 16:40:59.518492,0
56f606a1-456,C01445,33.16,GB,web,2025-10-28 12:44:38.518492,0
1d8cfbd7-4a3,C00163,5.79,MX,web,2025-10-26 06:18:07.518492,0
af85d9ef-8c8,C01822,64.87,GB,mobile,2025-10-29 10:47:38.518492,0
9538c17a-c5e,C00023,21.77,FR,pos,2025-10-29 10:46:36.518492,0
83cdd9f2-f5d,C00350,23.46,BR,pos,2025-10-28 00:53:29.518492,0
b8c7b1cf-0b9,C00947,38.95,BR,web,2025-10-25 00:54:10.518492,0
048d2ae6-f7e,C01099,9.71,US,web,2025-10-27 10:57:38.518492,0
1da63c2e-7f4,C01886,39.77,IN,mobile,2025-10-25 08:54:16.518492,0
61eee197-0be,C00194,49.16,DE,pos,2025-10-27 08:31:16.518492,0
3a593109-595,C00539,79.26,RU,web,2025-10-27 04:28:46.518492,0
4b48ffa7-1f3,C01499,21.0,ZA,pos,2025-10-26 10:13:53.518492,0
e9d10ca5-80c,C01744,1.06,BR,web,2025-10-29 04:32:45.518492,0
325f8ea4-b00,C00015,7.09,DE,web,2025-10-27 18:36:01.518492,0
ac1cb470-784,C01637,79.13,US,mobile,2025-10-29 11:09:13.518492,0
af012c7e-a44,C00499,43.93,US,pos,2025-10-27 06:42:08.518492,0
e8011006-98c,C01560,66.21,IN,web,2025-10-26 09:10:29.518492,0
2902af3c-a2d,C01900,22.1,IN,pos,2025-10-29 09:54:16.518492,0
c280729a-0bd,C00607,28.24,FR,mobile,2025-10-25 22:16:30.518492,0
31f18368-215,C00312,62.55,MX,mobile,2025-10-28 20:20:40.518492,0
5eba7e4e-736,C00078,11.04,DE,mobile,2025-10-26 07:30:50.518492,0
1b66ea3d-e7a,C01179,13.57,BR,web,2025-10-25 17:54:45.518492,0
ec1be6a9-9d5,C01601,8.43,FR,web,2025-10-29 05:35:47.518492,0
bffc4310-241,C00891,11.27,MX,mobile,2025-10-25 21:52:57.518492,0
091f5860-bbd,C00747,34.29,GB,web,2025-10-28 02:05:40.518492,0
24afdab1-357,C01081,7.24,ZA,mobile,2025-10-24 20:11:19.518492,0
afa02912-2f9,C01439,38.2,RU,pos,2025-10-28 17:25:56.518492,0
75c5f46f-4bf,C01648,16.46,BR,pos,2025-10-25 23:48:28.518492,0
490ea01d-273,C01072,68.03,US,mobile,2025-10-25 02:50:14.518492,0
020f1dd9-709,C00879,13.95,ZA,mobile,2025-10-28 03:11:40.518492,0
7732ecbd-8cf,C01954,66.9,BR,mobile,2025-10-29 09:07:17.518492,0
d11e00a5-7a4,C01026,12.94,ZA,web,2025-10-28 07:51:20.518492,0
5d088331-585,C00707,16.66,MX,web,2025-10-26 04:49:02.518492,0
998176d4-ce7,C00719,2.88,IN,mobile,2025-10-25 12:55:51.518492,0
1b468b0c-7db,C01091,18.67,GB,pos,2025-10-29 14:47:24.518492,0
53ad7516-863,C01993,87.41,ZA,pos,2025-10-28 13:01:55.518492,0
7e8a72fd-321,C01294,27.53,US,pos,2025-10-29 09:11:52.518492,0
42a9b370-5ec,C00158,12.02,IN,pos,2025-10-27 00:58:37.518492,0
b45bff67-b78,C01563,5.75,DE,web,2025-10-28 08:37:42.518492,0
8eb4a5a1-902,C00717,32.05,FR,pos,2025-10-26 04:15:15.518492,0
58406136-61e,C01053,11.3,MX,pos,2025-10-25 06:22:32.518492,0
a4c30535-e67,C00707,21.98,RU,mobile,2025-10-28 15:24:02.518492,0
f383ec6d-4f6,C00847,86.41,MX,pos,2025-10-26 09:22:03.518492,0
0d0ce2e5-f53,C01515,9.55,US,pos,2025-10-29 08:43:44.518492,0
e408fd4d-37f,C01686,6.2,FR,mobile,2025-10-26 11:34:59.518492,0
a50c8ca6-36d,C01648,18.48,GB,pos,2025-10-26 19:02:25.518492,0
7fb8158f-e85,C01275,35.9,RU,pos,2025-10-28 22:41:48.518492,0
b76ba5ca-30c,C00768,141.82,IN,mobile,2025-10-29 07:49:37.518492,0
03cd185e-2a3,C01013,27.2,ZA,pos,2025-10-25 07:47:06.518492,0
2e2a2cc5-203,C01918,355.66,CN,pos,2025-10-26 11:25:19.518492,0
92ed5fdb-591,C01369,20.47,GB,mobile,2025-10-24 17:38:57.518492,0
1537d5ad-46b,C01149,17.35,GB,pos,2025-10-29 13:21:07.518492,0
eb1e375e-933,C01926,208.76,RU,mobile,2025-10-26 11:20:24.518492,0
e0e39d69-ea4,C01161,27.6,GB,mobile,2025-10-26 22:43:03.518492,0
ea35e543-561,C00430,34.66,CN,web,2025-10-27 03:57:50.518492,0
84e37101-ecc,C00097,22.6,BR,web,2025-10-27 03:23:27.518492,0
705da936-7a9,C00310,41.34,BR,mobile,2025-10-25 05:28:53.518492,0
ca600f7b-2fc,C00920,30.54,IN,web,2025-10-24 20:43:32.518492,0
1d105ddd-a20,C01837,12.44,BR,mobile,2025-10-25 02:09:18.518492,0
24a684cc-b20,C00498,8.99,FR,pos,2025-10-26 20:36:01.518492,0
f45436ad-396,C00495,7.97,RU,web,2025-10-28 16:00:42.518492,0
286f1748-a7b,C00997,7.07,BR,mobile,2025-10-25 07:18:22.518492,0
21bc1240-c5e,C01069,11.58,GB,mobile,2025-10-28 07:27:50.518492,0
196aaa3a-8c1,C00875,21.45,ZA,web,2025-10-27 21:45:07.518492,0
9caad822-45f,C01255,84.04,FR,pos,2025-10-28 19:52:08.518492,0
cf5a2eac-46b,C00518,28.87,RU,pos,2025-10-27 18:04:35.518492,0
0bae0ddd-25d,C01756,34.24,DE,pos,2025-10-26 18:41:15.518492,0
f76b53f9-602,C00185,7.52,BR,mobile,2025-10-27 07:31:43.518492,0
6e8d0db4-773,C00932,61.44,US,web,2025-10-28 11:32:14.518492,0
caecf760-7ce,C01210,1.0,FR,pos,2025-10-28 12:56:49.518492,0
b2e247b7-9af,C01908,7.33,MX,web,2025-10-26 06:03:11.518492,0
c3fe4bd8-d51,C00893,69.73,ZA,pos,2025-10-26 13:39:39.518492,0
eca7e9c5-637,C00853,17.53,ZA,mobile,2025-10-27 10:20:01.518492,0
41527930-377,C00851,6.9,US,mobile,2025-10-28 19:44:34.518492,0
503ed665-bab,C01521,94.19,MX,web,2025-10-28 11:17:19.518492,0
41e4ed3f-6bc,C00647,38.06,US,pos,2025-10-25 04:30:15.518492,0
434b4b05-847,C00488,11.19,RU,mobile,2025-10-29 03:00:10.518492,0
7a407487-58a,C01368,64.17,MX,pos,2025-10-26 16:14:47.518492,0
b073fdec-b56,C00983,55.88,DE,pos,2025-10-26 14:27:18.518492,0
ff3675ee-227,C00218,35.52,MX,mobile,2025-10-28 13:49:35.518492,0
8b5cc049-e5d,C01142,15.87,BR,mobile,2025-10-27 05:34:47.518492,0
fb52c990-7c6,C00082,15.86,GB,mobile,2025-10-25 04:27:01.518492,0
c2156bc7-3ce,C01459,4.81,IN,mobile,2025-10-27 01:37:02.518492,0
32481814-4a7,C01687,55.46,MX,mobile,2025-10-27 17:34:49.518492,0
ba07cd5e-aa8,C00593,3.45,ZA,mobile,2025-10-27 10:15:38.518492,0
a81d3562-4b4,C00888,19.15,ZA,mobile,2025-10-29 13:07:56.518492,0
c562ef65-186,C00977,8.42,DE,mobile,2025-10-26 00:33:19.518492,0
5608cc74-a70,C00796,13.38,FR,mobile,2025-10-24 20:02:15.518492,0
654f4547-e3e,C00870,235.14,FR,pos,2025-10-26 16:57:10.518492,0
5cb6f4db-ccd,C00257,19.1,FR,mobile,2025-10-28 07:40:13.518492,0
d24145a3-c8a,C00710,31.12,MX,mobile,2025-10-25 01:48:08.518492,0
dd7a9275-c93,C00505,14.03,US,pos,2025-10-28 22:03:47.518492,0
83977757-ae0,C01513,11.84,FR,web,2025-10-29 12:43:56.518492,0
d8871183-635,C01151,15.66,DE,mobile,2025-10-26 22:18:30.518492,0
2f2970ed-698,C01977,48.58,FR,pos,2025-10-29 10:36:17.518492,0
cd52910e-c53,C01392,21.06,CN,pos,2025-10-28 17:49:27.518492,0
b7880f03-c3b,C00640,10.99,DE,pos,2025-10-24 18:22:26.518492,0
9d7c5cd5-53c,C00855,25.59,FR,mobile,2025-10-24 21:36:06.518492,0
9b8558f0-15b,C00147,11.57,ZA,web,2025-10-26 22:41:06.518492,0
66bbc7ec-858,C01894,13.06,BR,mobile,2025-10-27 13:13:40.518492,0
79a2bb9a-2c8,C01024,3.31,US,mobile,2025-10-29 00:01:37.518492,0
bf43404e-bfd,C01529,7.78,IN,pos,2025-10-27 10:58:57.518492,0
5cade455-cbd,C00890,9.5,IN,web,2025-10-26 06:25:04.518492,0
7d8603a7-4a5,C00031,5.95,GB,mobile,2025-10-29 00:56:29.518492,0
ffabce84-c94,C00128,30.53,FR,pos,2025-10-28 08:36:26.518492,0
4df0667f-1fc,C00917,31.78,GB,mobile,2025-10-27 20:14:07.518492,0
3ea3b07f-2d1,C01719,14.86,ZA,pos,2025-10-29 11:35:06.518492,0
91f9b1f1-888,C00562,9.79,IN,web,2025-10-25 09:29:46.518492,0
e0d6f216-126,C01956,39.97,BR,web,2025-10-28 10:47:19.518492,0
1ea22851-b9c,C01303,9.67,CN,mobile,2025-10-29 01:16:51.518492,0
e1c66937-aac,C01632,10.04,RU,web,2025-10-28 23:53:15.518492,0
c2dfc1a1-287,C00145,9.06,GB,pos,2025-10-27 02:51:03.518492,0
1fc5ab79-cd2,C00149,12.23,RU,mobile,2025-10-25 21:55:07.518492,0
4fff364a-9c0,C00124,39.04,GB,pos,2025-10-26 21:52:04.518492,0
badf6e58-35d,C01742,11.67,MX,mobile,2025-10-27 04:09:43.518492,0
2dcdd012-415,C01131,238.24,MX,mobile,2025-10-28 11:20:44.518492,0
49f06ef3-e2a,C01290,9.39,BR,pos,2025-10-25 05:55:23.518492,0
76936a21-9c8,C00041,20.98,BR,web,2025-10-29 09:12:43.518492,1
3e5c0d71-da0,C01588,48.77,MX,web,2025-10-29 09:51:44.518492,0
6b4665ca-e7b,C01457,13.9,ZA,pos,2025-10-25 17:47:22.518492,0
81c37d04-9df,C00766,5.47,US,pos,2025-10-29 00:40:19.518492,0
47392f0c-9c9,C01161,9.53,CN,mobile,2025-10-27 15:02:34.518492,0
65678912-df4,C00548,13.6,US,mobile,2025-10-27 09:22:38.518492,1
e5d0763a-4fb,C01712,15.55,MX,web,2025-10-27 19:27:32.518492,0
e5834ed9-e39,C00833,6.13,GB,pos,2025-10-26 03:35:21.518492,0
e2d65220-f44,C01179,3.79,GB,pos,2025-10-25 14:51:20.518492,0
3a7d408a-1f5,C01519,282.19,ZA,mobile,2025-10-29 05:35:54.518492,0
9ae150f8-3a1,C01429,62.5,US,pos,2025-10-25 10:26:07.518492,0
fcba5d29-e3e,C01293,19.83,BR,mobile,2025-10-26 11:35:38.518492,0
ee69ae79-a19,C00940,13.82,IN,web,2025-10-28 17:12:53.518492,0
f31bbfe4-40f,C00069,30.27,IN,web,2025-10-28 03:29:06.518492,0
8c175066-83d,C00366,15.92,DE,web,2025-10-27 17:23:54.518492,0
2ca5ee86-1cf,C00543,9.26,RU,pos,2025-10-27 13:32:12.518492,0
57eadf59-80d,C01109,20.82,US,mobile,2025-10-28 12:11:30.518492,0
ff0ec51b-5cd,C01727,57.03,DE,pos,2025-10-29 12:12:56.518492,0
12dc88fb-508,C00223,16.9,CN,web,2025-10-28 17:20:13.518492,0
1f2c0dbc-333,C01270,7.66,RU,pos,2025-10-28 17:15:56.518492,0
636bd694-f28,C00229,107.32,FR,mobile,2025-10-25 02:32:38.518492,0
acdb9442-23d,C01136,17.56,MX,web,2025-10-25 18:02:15.518492,0
124ef3bd-6cf,C00273,54.68,IN,pos,2025-10-25 13:24:23.518492,0
eeb72998-82f,C01486,9.21,FR,web,2025-10-26 20:11:04.518492,0
5d756e80-923,C01364,62.19,FR,mobile,2025-10-25 05:43:58.518492,0
d3f4fa87-753,C01291,102.67,IN,mobile,2025-10-29 02:15:57.518492,0
ac0687a0-1de,C00939,25.26,US,pos,2025-10-27 04:54:13.518492,0
5a57a94f-8cd,C00900,23.75,GB,web,2025-10-27 17:34:47.518492,0
5fd36eb0-882,C01319,8.29,US,pos,2025-10-29 14:37:52.518492,0
55073e93-fb1,C00294,32.77,MX,web,2025-10-28 18:23:44.518492,0
010f1322-358,C00229,12.6,GB,mobile,2025-10-27 21:01:54.518492,0
f6f39862-653,C01242,27.76,RU,pos,2025-10-26 01:08:37.518492,0
841b082d-96f,C00531,26.49,GB,pos,2025-10-25 19:09:28.518492,0
44f7082b-619,C00262,22.43,MX,pos,2025-10-27 00:59:51.518492,0
8bb74570-ee0,C00035,34.52,RU,web,2025-10-27 18:27:59.518492,0
80fe91cb-004,C01651,19.1,RU,mobile,2025-10-27 19:15:44.518492,0
33de8746-2b7,C01584,31.04,RU,web,2025-10-25 11:33:29.518492,0
aecfc9bb-ae3,C00574,15.19,MX,mobile,2025-10-26 02:34:47.518492,0
f2aa6c11-0cc,C01145,39.79,FR,pos,2025-10-27 19:02:30.518492,0
faf211df-278,C00992,28.24,RU,pos,2025-10-27 15:39:23.518492,0
eecf466e-b35,C00579,9.32,ZA,web,2025-10-25 05:08:42.518492,0
2bc011b9-621,C00689,14.57,IN,pos,2025-10-25 12:47:34.518492,0
b8649a59-b78,C01950,62.94,IN,pos,2025-10-27 13:37:02.518492,0
59331822-fc6,C01469,16.66,IN,pos,2025-10-26 22:22:40.518492,0
83f34af8-962,C00959,51.48,BR,pos,2025-10-29 01:22:43.518492,0
1343c36c-860,C00312,63.63,RU,web,2025-10-26 11:46:54.518492,0
525e5e8d-d52,C00174,57.57,FR,pos,2025-10-28 19:00:14.518492,0
476193e5-b6d,C00098,28.13,MX,pos,2025-10-26 20:01:14.518492,0
44284d51-bb8,C01529,61.49,FR,mobile,2025-10-28 01:01:59.518492,0
494a9588-c0f,C01678,35.11,RU,pos,2025-10-28 03:03:38.518492,0
d5af2f7e-d62,C01402,16.91,FR,web,2025-10-25 19:45:12.518492,0
3da7ad40-566,C00044,20.18,GB,pos,2025-10-26 07:38:28.518492,0
80486bd8-356,C00587,4.66,GB,pos,2025-10-27 18:22:21.518492,0
26279cf5-042,C00171,122.58,IN,web,2025-10-25 01:17:02.518492,0
99341bc4-3ab,C00948,19.76,MX,web,2025-10-26 18:40:24.518492,0
ea09cf17-7e0,C00886,87.63,FR,mobile,2025-10-28 14:11:48.518492,0
7d2ab559-b78,C01120,11.45,GB,web,2025-10-28 17:32:06.518492,0
388d25c7-9aa,C01974,26.45,GB,mobile,2025-10-27 01:21:30.518492,0
a2280520-9ee,C01616,36.74,ZA,pos,2025-10-25 11:30:47.518492,0
36759a3c-a4c,C00113,207.5,BR,web,2025-10-25 01:36:07.518492,0
f311c10b-928,C01768,42.67,US,mobile,2025-10-27 13:29:34.518492,0
183f2d15-b64,C01497,7.65,DE,mobile,2025-10-25 16:11:48.518492,0
1a0c815f-154,C00471,7.63,GB,mobile,2025-10-25 16:12:26.518492,0
87d72660-7f5,C00523,57.31,MX,web,2025-10-27 23:01:33.518492,0
2e97056b-a88,C00877,4.21,BR,web,2025-10-26 23:24:30.518492,0
55bbfd49-7e5,C01793,17.52,CN,mobile,2025-10-25 06:47:35.518492,0
c422f01c-d50,C00273,19.51,BR,mobile,2025-10-25 03:03:00.518492,0
98895687-69b,C01807,17.9,RU,mobile,2025-10-25 02:17:20.518492,0
2323751b-b1b,C00249,10.7,US,mobile,2025-10-28 06:25:44.518492,0
8d670756-2f1,C00199,45.45,MX,web,2025-10-25 00:03:20.518492,0
a12430bf-118,C00906,44.27,CN,mobile,2025-10-28 22:18:51.518492,0
b0c93222-6c3,C00984,21.21,BR,mobile,2025-10-29 04:02:21.518492,0
1f242ff7-6c5,C01988,42.21,RU,mobile,2025-10-26 18:02:20.518492,0
0027f91a-4fb,C00684,74.0,FR,mobile,2025-10-25 22:44:04.518492,0
cd0582d0-420,C00427,120.18,BR,web,2025-10-29 12:16:42.518492,0
4bd51f08-cc1,C01124,38.56,ZA,mobile,2025-10-24 20:00:01.518492,0
cd5ffbf1-f3f,C00119,13.19,GB,web,2025-10-24 21:08:56.518492,0
61e4bc7a-080,C00899,47.06,ZA,web,2025-10-25 21:17:38.518492,0
81db60f3-4bc,C00565,15.98,FR,pos,2025-10-27 18:28:01.518492,0
99178c82-2cf,C01935,17.87,DE,mobile,2025-10-28 11:57:04.518492,0
ffd78c7f-dc3,C01213,9.12,IN,pos,2025-10-26 18:39:29.518492,0
7be0823e-0a3,C00395,11.93,ZA,pos,2025-10-29 01:55:38.518492,0
2e349540-a32,C01547,13.69,ZA,mobile,2025-10-24 17:57:56.518492,0
a3df339b-017,C00049,45.03,IN,web,2025-10-27 03:34:52.518492,0
43c45f44-5e4,C01577,10.4,BR,pos,2025-10-24 17:28:47.518492,0
4ebfe5a8-e32,C01981,49.7,DE,pos,2025-10-24 20:08:29.518492,0
e669ec87-200,C01432,11.61,FR,web,2025-10-25 12:00:10.518492,0
d1cda09e-e4e,C00387,55.18,RU,pos,2025-10-26 01:53:16.518492,0
63c3de00-dca,C01839,47.58,FR,web,2025-10-29 12:50:47.518492,0
c4dd0925-98e,C01014,21.58,CN,mobile,2025-10-29 10:38:56.518492,0
a24fc8c5-502,C00518,15.48,IN,pos,2025-10-26 15:42:20.518492,0
ead35471-d82,C01774,13.52,IN,web,2025-10-28 20:34:55.518492,0
e41cf00d-b74,C00671,20.56,RU,pos,2025-10-26 22:46:02.518492,0
e363eabd-e45,C01333,35.71,RU,mobile,2025-10-26 17:10:17.518492,0
ba493759-8f1,C01988,14.83,GB,pos,2025-10-25 04:14:18.518492,0
ee553420-f75,C01617,16.11,CN,web,2025-10-28 15:44:35.518492,0
2bffdf54-3eb,C01972,35.98,GB,mobile,2025-10-28 04:21:32.518492,0
1d15f140-095,C00974,23.33,ZA,pos,2025-10-27 04:18:25.518492,0
53ad0eaf-fb7,C01122,13.21,DE,web,2025-10-27 14:53:19.518492,0
89a0a43e-74b,C00491,2.92,CN,mobile,2025-10-25 12:11:18.518492,0
ffcc19ae-d15,C00179,18.59,MX,web,2025-10-25 15:25:10.518492,0
5bd4b455-ce0,C01987,183.41,IN,web,2025-10-27 17:52:53.518492,0
7768bb54-202,C01594,5.14,ZA,web,2025-10-26 11:03:37.518492,0
d757e841-33e,C00162,93.11,DE,mobile,2025-10-25 21:39:28.518492,0
8266f92c-326,C00173,69.42,GB,pos,2025-10-27 23:02:00.518492,0
a6351efe-eb9,C00693,20.4,RU,web,2025-10-28 13:36:56.518492,0
0b8720f2-d25,C00057,47.5,MX,web,2025-10-26 13:14:56.518492,0
52fe213e-c65,C01165,89.21,RU,web,2025-10-25 20:19:12.518492,0
549a2c45-c47,C00309,16.92,RU,web,2025-10-28 06:37:34.518492,0
1c5c8719-b00,C00974,21.31,IN,pos,2025-10-25 22:47:55.518492,0
be24a1a4-e67,C01458,37.06,ZA,pos,2025-10-29 06:40:30.518492,0
c2730629-54e,C00161,70.45,IN,mobile,2025-10-26 08:11:13.518492,0
b0bb42a3-427,C00223,9.21,ZA,pos,2025-10-26 19:39:56.518492,0
32b6257b-53e,C00379,7.95,CN,pos,2025-10-24 23:49:09.518492,0
b7d67b0a-3e6,C00626,5.88,GB,web,2025-10-27 16:35:16.518492,0
6e00a6cd-7bb,C00651,17.68,MX,mobile,2025-10-29 01:16:22.518492,0
f2c0e019-0ff,C00300,15.91,BR,mobile,2025-10-26 13:28:41.518492,0
053a6c1f-2be,C00555,17.97,FR,web,2025-10-26 22:36:34.518492,0
64d26faf-95a,C00057,20.54,MX,pos,2025-10-26 12:08:28.518492,0
70cd2656-bb5,C01002,246.06,ZA,mobile,2025-10-28 11:26:31.518492,0
125c0dff-120,C01177,29.31,GB,pos,2025-10-28 21:35:17.518492,0
a639daf9-327,C00139,3.64,US,web,2025-10-26 12:04:42.518492,0
741c996d-394,C01470,8.01,DE,pos,2025-10-28 15:10:07.518492,0
c18f3293-cfc,C00916,44.28,RU,pos,2025-10-29 15:18:29.518492,0
8e4b710a-a20,C00462,60.66,CN,web,2025-10-29 02:05:19.518492,0
8c24375d-82c,C01914,12.19,MX,pos,2025-10-26 01:25:05.518492,0
ea3a6a98-022,C01046,5.56,IN,web,2025-10-26 17:42:48.518492,0
1f2a23ab-f91,C01035,18.69,ZA,mobile,2025-10-24 16:08:01.518492,0
4fb2018d-dda,C01377,21.75,DE,web,2025-10-27 02:43:47.518492,0
ce935e26-1a0,C01578,8.38,BR,web,2025-10-28 17:33:04.518492,0
77589da5-bfa,C00020,123.48,IN,mobile,2025-10-29 12:32:19.518492,0
50d4e80d-860,C00598,13.11,DE,pos,2025-10-24 20:50:50.518492,0
e5ab96ff-031,C00508,6.92,CN,pos,2025-10-24 17:49:27.518492,0
14056745-4d3,C01860,9.53,GB,web,2025-10-26 19:31:41.518492,0
c70d1432-f12,C00296,24.96,IN,web,2025-10-28 10:26:02.518492,0
d9586cb1-3c3,C00330,20.42,MX,pos,2025-10-25 01:07:04.518492,0
1d899a33-cdd,C00305,49.88,DE,web,2025-10-29 04:36:49.518492,0
bb439475-39a,C00906,8.92,CN,mobile,2025-10-28 03:02:32.518492,0
4c4334cb-db2,C00426,7.1,CN,mobile,2025-10-26 17:56:56.518492,0
c5905315-4ef,C01377,90.76,DE,mobile,2025-10-28 06:45:00.518492,0
8aa966e2-d3b,C01604,11.05,DE,pos,2025-10-29 13:25:59.518492,0
5f07d301-d16,C00283,36.09,US,pos,2025-10-25 06:04:33.518492,0
e76deaf5-183,C01184,87.6,DE,pos,2025-10-26 05:00:50.518492,0
9acdf532-c34,C00074,28.25,DE,pos,2025-10-27 05:01:25.518492,0
4181cbbb-860,C01060,34.98,MX,mobile,2025-10-26 21:34:31.518492,0
e36968ed-0ab,C00255,29.33,FR,pos,2025-10-28 09:24:11.518492,0
ec457eb7-689,C01155,48.67,RU,pos,2025-10-26 17:53:39.518492,0
9249905e-6fb,C01822,43.58,ZA,pos,2025-10-24 19:42:50.518492,0
636ac342-707,C01628,66.35,BR,web,2025-10-25 06:12:48.518492,0
2ecf193d-241,C01092,3.79,US,mobile,2025-10-28 05:46:05.518492,0
b115deff-49a,C00550,4.08,ZA,pos,2025-10-24 21:02:58.518492,0
36d822ef-f00,C01403,230.89,RU,web,2025-10-25 21:42:22.518492,0
16cce1c0-e42,C01342,16.55,ZA,mobile,2025-10-27 15:59:47.518492,0
1f2ee0a9-35c,C00148,13.55,MX,pos,2025-10-25 06:19:17.518492,0
03f6bdbf-0ce,C00359,3.77,BR,web,2025-10-26 09:40:09.518492,0
e58cb5c9-7a5,C01010,8.9,GB,pos,2025-10-25 15:12:57.518492,0
0d5ae827-289,C01711,37.81,US,pos,2025-10-27 14:30:06.518492,0
54adcfa2-202,C01603,2.18,DE,web,2025-10-26 13:58:19.518492,0
d339cbbc-eb5,C00466,16.46,ZA,mobile,2025-10-27 06:53:48.518492,0
8f039047-7af,C00146,74.22,ZA,pos,2025-10-26 00:59:27.518492,0
1a370b5c-b34,C00068,17.99,IN,pos,2025-10-26 09:27:50.518492,0
0e3ab49f-715,C01202,24.84,CN,pos,2025-10-25 13:13:04.518492,0
939f4a3c-88c,C01007,7.01,RU,pos,2025-10-26 10:45:30.518492,0
8cad6372-da9,C01416,50.43,FR,web,2025-10-26 03:57:50.518492,0
147fa6be-bfe,C00847,496.53,MX,mobile,2025-10-27 19:33:57.518492,0
ee873191-7cf,C01881,49.95,IN,pos,2025-10-27 23:33:16.518492,0
40a65f2d-79a,C01148,9.71,US,web,2025-10-27 19:10:04.518492,0
3df41448-ff7,C00336,11.88,US,mobile,2025-10-27 18:57:11.518492,1
fda5e493-313,C01664,31.25,FR,web,2025-10-27 04:04:11.518492,0
eb51b670-34a,C00522,47.58,RU,mobile,2025-10-28 09:18:01.518492,0
af061139-516,C00503,26.32,BR,web,2025-10-28 14:18:21.518492,0
536fb6fa-b58,C00387,21.02,BR,pos,2025-10-29 11:45:28.518492,0
9a9e3307-819,C01286,9.97,US,mobile,2025-10-26 22:12:30.518492,0
83466436-c63,C00197,45.14,RU,web,2025-10-25 22:52:42.518492,0
0360a09c-95a,C00578,24.62,IN,mobile,2025-10-26 14:36:49.518492,0
264fe898-0f2,C00435,13.4,MX,mobile,2025-10-26 10:47:29.518492,0
10ec4f7d-e65,C00473,15.86,FR,pos,2025-10-26 12:10:22.518492,0
f24d7e15-531,C01409,65.2,RU,mobile,2025-10-27 06:58:44.518492,0
3b9bd21e-5d8,C00410,54.41,US,pos,2025-10-25 15:34:09.518492,0
62974263-c82,C01149,11.45,US,web,2025-10-25 01:44:11.518492,0
6117cd6f-503,C00062,5.33,IN,mobile,2025-10-25 14:05:12.518492,0
8a3182e9-b31,C00730,13.49,RU,web,2025-10-29 12:10:17.518492,0
030cdcc0-51c,C00377,26.47,IN,mobile,2025-10-26 03:35:15.518492,0
e17a4803-f0b,C00818,89.43,BR,pos,2025-10-25 13:47:54.518492,0
d6afdacb-9b9,C00173,41.61,IN,mobile,2025-10-28 06:29:28.518492,0
092c2767-300,C01220,14.28,MX,pos,2025-10-25 22:18:40.518492,0
0939fcee-2b1,C01896,28.37,US,mobile,2025-10-26 12:30:51.518492,0
ce130822-8ea,C00305,16.02,DE,mobile,2025-10-27 10:38:39.518492,0
814ac514-df2,C01512,2.37,DE,pos,2025-10-25 19:46:21.518492,0
a82355ff-4a6,C00604,119.87,DE,web,2025-10-28 22:52:23.518492,0
304e4849-d31,C01121,8.09,GB,pos,2025-10-26 09:40:03.518492,0
eb5beb5b-ef6,C00360,121.45,RU,web,2025-10-26 23:35:00.518492,0
be7eb204-835,C00749,25.87,BR,pos,2025-10-29 12:26:42.518492,0
d2c66b34-e7d,C00093,15.35,ZA,web,2025-10-25 15:31:56.518492,0
